loan_id,timestamp,loan_amount,loan_tenor_months,location_branch,is_default
L07659,2025-11-12 01:14,14.543581251153203,12,Gunungkidul,0
L07660,2025-11-12 01:17,14.852298150848485,24,Bantul,0
L07661,2025-11-12 01:32,13.578361891257787,12,Magelang,0
L07662,2025-11-12 01:39,15.453456040677516,6,Sleman,0
L07663,2025-11-12 01:45,15.214003216415835,12,Sleman,0
L07664,2025-11-12 01:54,13.583471306977879,12,Gunungkidul,0
L07665,2025-11-12 02:03,15.073044982081386,6,Kulon Progo,0
L07666,2025-11-12 02:06,14.467880534667515,24,Gunungkidul,0
L07667,2025-11-12 02:21,14.990752042590534,12,Sleman,0
L07668,2025-11-12 02:38,14.668807388494596,24,Gunungkidul,0
L07669,2025-11-12 02:47,15.537829198244557,6,Sleman,0
L07670,2025-11-12 02:53,13.680257684441411,6,Bantul,0
L07671,2025-11-12 02:59,15.296417355522193,12,Gunungkidul,0
L07672,2025-11-12 03:11,15.548137489581075,12,Bantul,0
L07673,2025-11-12 03:19,13.140594181798575,12,Gunungkidul,0
L07674,2025-11-12 03:23,15.668498231522067,24,Bantul,0
L07675,2025-11-12 03:40,15.511569187757132,24,Gunungkidul,0
L07676,2025-11-12 03:48,14.655119793625978,24,Sleman,0
L07677,2025-11-12 04:04,15.106620231405374,6,Bantul,0
L07678,2025-11-12 04:07,15.410046789819237,12,Bantul,0
L07679,2025-11-12 04:19,15.165994045813529,12,Bantul,0
L07680,2025-11-12 04:24,15.505099787558303,12,Bantul,0
L07681,2025-11-12 04:28,15.653234456699646,12,Kulon Progo,0
L07682,2025-11-12 04:32,14.85478818412724,36,Sleman,0
L07683,2025-11-12 04:40,14.006071411670252,6,Sleman,0
L07684,2025-11-12 04:52,15.010742169135337,36,Bantul,0
L07685,2025-11-12 05:06,15.296234029042239,24,Gunungkidul,0
L07686,2025-11-12 05:09,15.527101728299213,12,Magelang,0
L07687,2025-11-12 05:21,14.663110801200604,6,Gunungkidul,0
L07688,2025-11-12 05:28,15.69240635571011,12,Gunungkidul,0
L07689,2025-11-12 05:31,13.512544274780076,6,Sleman,0
L07690,2025-11-12 05:36,15.268018364876976,36,Bantul,0
L07691,2025-11-12 05:53,15.022373481868286,12,Bantul,0
L07692,2025-11-12 06:06,15.428244034058162,12,Bantul,0
L07693,2025-11-12 06:20,14.667149695641674,12,Gunungkidul,0
L07694,2025-11-12 06:23,15.696148659774652,6,Magelang,0
L07695,2025-11-12 06:40,13.141587405971993,12,Magelang,0
L07696,2025-11-12 06:52,15.573691871494393,24,Sleman,0
L07697,2025-11-12 07:04,15.124962480914427,6,Sleman,0
L07698,2025-11-12 07:15,15.16449134618226,6,Sleman,0
L07699,2025-11-12 07:27,14.740682931034295,12,Sleman,0
L07700,2025-11-12 07:31,14.929473093115059,12,Gunungkidul,0
L07701,2025-11-12 07:47,15.016017964730063,12,Bantul,0
L07702,2025-11-12 08:00,14.740565967587617,12,Bantul,0
L07703,2025-11-12 08:05,13.264302079353197,12,Gunungkidul,0
L07704,2025-11-12 08:11,14.947945039603692,12,Sleman,0
L07705,2025-11-12 08:23,14.95064247925243,6,Magelang,0
L07706,2025-11-12 08:27,15.462737004626689,12,Sleman,0
L07707,2025-11-12 08:42,15.084605150794294,12,Sleman,0
L07708,2025-11-12 08:46,15.219606280477054,12,Gunungkidul,0
L07709,2025-11-12 09:00,15.076564206455043,6,Gunungkidul,0
L07710,2025-11-12 09:17,14.996049317371183,24,Sleman,0
L07711,2025-11-12 09:25,15.456451207216906,6,Sleman,0
L07712,2025-11-12 09:32,15.403018149165971,6,Bantul,0
L07713,2025-11-12 09:49,15.753296797243546,24,Bantul,0
L07714,2025-11-12 10:04,15.131731106447916,36,Gunungkidul,0
L07715,2025-11-12 10:09,13.431473226469716,36,Sleman,0
L07716,2025-11-12 10:19,15.275144596174805,12,Gunungkidul,0
L07717,2025-11-12 10:28,14.938546479961646,12,Sleman,0
L07718,2025-11-12 10:43,13.931246165736578,24,Sleman,0
L07719,2025-11-12 10:57,15.618649039963588,24,Bantul,0
L07720,2025-11-12 11:12,15.344630641549145,36,Gunungkidul,0
L07721,2025-11-12 11:21,15.334373442048442,12,Bantul,0
L07722,2025-11-12 11:27,15.349477015277927,12,Sleman,0
L07723,2025-11-12 11:36,15.746076440731413,6,Bantul,0
L07724,2025-11-12 11:46,15.419437714034313,6,Bantul,0
L07725,2025-11-12 12:01,15.45201952055501,24,Magelang,0
L07726,2025-11-12 12:07,15.498501488593629,36,Bantul,0
L07727,2025-11-12 12:20,15.4656311912205,12,Bantul,0
L07728,2025-11-12 12:28,15.440119407566783,6,Gunungkidul,0
L07729,2025-11-12 12:45,13.810045652533207,12,Sleman,0
L07730,2025-11-12 13:02,14.95196472501437,6,Sleman,0
L07731,2025-11-12 13:06,14.643693748643914,36,Gunungkidul,0
L07732,2025-11-12 13:14,15.654389908326477,6,Bantul,0
L07733,2025-11-12 13:28,15.272907164277314,6,Gunungkidul,0
L07734,2025-11-12 13:32,15.164225837715769,12,Sleman,0
L07735,2025-11-12 13:38,15.175346204102674,12,Bantul,0
L07736,2025-11-12 13:48,15.41181378687156,24,Sleman,0
L07737,2025-11-12 13:58,15.512381341880053,12,Gunungkidul,0
L07738,2025-11-12 14:11,14.409049535436516,24,Sleman,0
L07739,2025-11-12 14:27,15.511565703056664,12,Bantul,0
L07740,2025-11-12 14:34,14.427571319706983,6,Bantul,0
L07741,2025-11-12 14:42,15.305760122753496,6,Bantul,0
L07742,2025-11-12 14:51,15.004753914629065,12,Sleman,0
L07743,2025-11-12 15:07,14.89676710327253,12,Bantul,0
L07744,2025-11-12 15:22,15.629432612693298,12,Bantul,0
L07745,2025-11-12 15:26,14.672737249680747,6,Sleman,0
L07746,2025-11-12 15:33,15.59856054283729,6,Bantul,0
L07747,2025-11-12 15:49,15.350085690371927,6,Magelang,0
L07748,2025-11-12 16:05,15.57539366481506,24,Kulon Progo,0
L07749,2025-11-12 16:18,15.491543749957495,12,Gunungkidul,0
L07750,2025-11-12 16:32,15.326797238625153,6,Gunungkidul,0
L07751,2025-11-12 16:39,14.368225446514941,12,Gunungkidul,0
L07752,2025-11-12 16:53,15.755080363741863,36,Gunungkidul,0
L07753,2025-11-12 17:05,15.35791467866092,6,Bantul,0
L07754,2025-11-12 17:21,14.854504822193446,6,Sleman,0
L07755,2025-11-12 17:25,14.588339150168974,12,Gunungkidul,0
L07756,2025-11-12 17:37,14.043376541024168,6,Bantul,0
L07757,2025-11-12 17:49,14.752480003846786,6,Gunungkidul,0
L07758,2025-11-12 17:58,14.124200413573035,36,Magelang,0
L07759,2025-11-12 18:05,15.65153440988981,24,Sleman,0
L07760,2025-11-12 18:20,15.019082682028595,24,Kulon Progo,0
L07761,2025-11-12 18:37,15.334862918425767,36,Sleman,0
L07762,2025-11-12 18:48,15.561605597820055,6,Sleman,0
L07763,2025-11-12 19:02,15.724960317807284,24,Bantul,0
L07764,2025-11-12 19:09,15.051999244369055,36,Kulon Progo,0
L07765,2025-11-12 19:14,13.640828545399506,12,Magelang,0
L07766,2025-11-12 19:20,16.22718375053477,24,Magelang,1
L07767,2025-11-12 19:25,15.710841593634287,24,Bantul,0
L07768,2025-11-12 19:33,14.854776511625797,12,Bantul,0
L07769,2025-11-12 19:49,13.968270270845391,12,Gunungkidul,0
L07770,2025-11-12 20:03,15.453808582010517,24,Gunungkidul,0
L07771,2025-11-12 20:12,15.327202225796169,12,Sleman,0
L07772,2025-11-12 20:18,14.21791833051475,12,Sleman,0
L07773,2025-11-12 20:35,13.168107000815672,6,Sleman,0
L07774,2025-11-12 20:48,15.171539507252856,6,Kulon Progo,0
L07775,2025-11-12 21:05,14.197781413712843,6,Gunungkidul,0
L07776,2025-11-12 21:14,14.348102761561456,12,Sleman,0
L07777,2025-11-12 21:25,14.735153265685138,6,Gunungkidul,0
L07778,2025-11-12 21:30,15.081288181517271,6,Bantul,0
L07779,2025-11-12 21:36,15.57632444715213,36,Bantul,0
L07780,2025-11-12 21:48,15.008891061418378,12,Bantul,0
L07781,2025-11-12 22:00,15.596497882075639,36,Bantul,0
L07782,2025-11-12 22:17,15.303832035133583,6,Sleman,0
L07783,2025-11-12 22:34,14.931582535311735,12,Kulon Progo,0
L07784,2025-11-12 22:37,15.153676348513416,24,Gunungkidul,0
L07785,2025-11-12 22:53,14.164772795555523,36,Sleman,0
L07786,2025-11-12 23:05,15.738637121077753,24,Bantul,0
L07787,2025-11-12 23:11,14.716646229850697,36,Bantul,0
L07788,2025-11-12 23:16,15.664284375099724,6,Bantul,0
L07789,2025-11-12 23:32,15.361621801338034,12,Sleman,0
L07790,2025-11-12 23:35,14.69576242124457,24,Bantul,0
L07791,2025-11-12 23:45,15.113927348875663,12,Gunungkidul,0
L07792,2025-11-12 23:50,14.068329409588234,6,Sleman,0
L07793,2025-11-13 00:07,15.31993122914848,6,Bantul,0
L07794,2025-11-13 00:12,13.733092614984777,24,Bantul,0
L07795,2025-11-13 00:25,15.353245358095934,6,Sleman,0
L07796,2025-11-13 00:32,14.396026410007439,12,Magelang,0
L07797,2025-11-13 00:39,14.104992260110699,6,Bantul,0
L07798,2025-11-13 00:51,14.480103416623338,6,Bantul,0
L07799,2025-11-13 00:58,13.893053836974438,12,Bantul,0
L07800,2025-11-13 01:14,15.652311746139455,6,Sleman,0
L07801,2025-11-13 01:24,15.700124314973191,24,Kulon Progo,0
L07802,2025-11-13 01:28,15.689075180845126,6,Sleman,0
L07803,2025-11-13 01:38,15.458117253664849,24,Gunungkidul,0
L07804,2025-11-13 01:44,14.507685766312234,12,Sleman,0
L07805,2025-11-13 02:00,15.507952696137343,12,Gunungkidul,0
L07806,2025-11-13 02:03,15.507772475905522,12,Bantul,0
L07807,2025-11-13 02:07,14.527266025428792,12,Bantul,0
L07808,2025-11-13 02:17,15.595950536133618,6,Magelang,0
L07809,2025-11-13 02:24,15.758560047804293,12,Magelang,0
L07810,2025-11-13 02:32,14.898609467345832,12,Sleman,0
L07811,2025-11-13 02:38,15.279697239408149,6,Gunungkidul,0
L07812,2025-11-13 02:54,15.6344574114293,24,Sleman,0
L07813,2025-11-13 02:57,14.606580865243862,12,Bantul,0
L07814,2025-11-13 03:01,15.750827655379943,6,Gunungkidul,0
L07815,2025-11-13 03:18,14.720101918304982,6,Sleman,0
L07816,2025-11-13 03:28,15.73106002192734,6,Gunungkidul,0
L07817,2025-11-13 03:45,14.518937223121142,6,Bantul,0
L07818,2025-11-13 04:00,15.48743394798355,12,Bantul,0
L07819,2025-11-13 04:07,15.180219368324122,6,Gunungkidul,0
L07820,2025-11-13 04:20,14.885657869279552,12,Bantul,0
L07821,2025-11-13 04:25,15.02571580023782,6,Gunungkidul,0
L07822,2025-11-13 04:37,14.496350311902166,36,Sleman,0
L07823,2025-11-13 04:45,15.398259260934342,12,Sleman,0
L07824,2025-11-13 04:58,15.75477812239424,24,Bantul,0
L07825,2025-11-13 05:03,15.275862443536852,12,Gunungkidul,0
L07826,2025-11-13 05:18,14.646302223276159,6,Gunungkidul,0
L07827,2025-11-13 05:25,15.395358369667038,12,Bantul,0
L07828,2025-11-13 05:34,15.02431805629977,12,Gunungkidul,0
L07829,2025-11-13 05:49,15.685379791009899,12,Gunungkidul,0
L07830,2025-11-13 05:59,14.611579783527588,36,Bantul,0
L07831,2025-11-13 06:09,15.168394712196102,6,Sleman,0
L07832,2025-11-13 06:13,15.13051646834159,6,Bantul,0
L07833,2025-11-13 06:26,15.649269568132585,24,Sleman,0
L07834,2025-11-13 06:43,14.01229124259001,6,Sleman,0
L07835,2025-11-13 06:57,15.323004113021662,24,Gunungkidul,0
L07836,2025-11-13 07:13,15.566251485580182,24,Magelang,0
L07837,2025-11-13 07:30,14.862709194124893,24,Gunungkidul,0
L07838,2025-11-13 07:43,15.146079977332,6,Sleman,0
L07839,2025-11-13 07:58,14.697093068064305,6,Sleman,0
L07840,2025-11-13 08:08,14.986990955234765,12,Sleman,0
L07841,2025-11-13 08:16,15.713948224326481,12,Sleman,0
L07842,2025-11-13 08:27,14.866486017116776,24,Sleman,0
L07843,2025-11-13 08:42,14.409925209156613,12,Bantul,0
L07844,2025-11-13 08:47,15.26679622832273,12,Sleman,0
L07845,2025-11-13 08:59,15.083741562891651,6,Sleman,0
L07846,2025-11-13 09:12,15.532775082738587,12,Magelang,0
L07847,2025-11-13 09:25,13.510078550002271,12,Gunungkidul,0
L07848,2025-11-13 09:38,15.666583515338742,12,Bantul,0
L07849,2025-11-13 09:50,15.437300271847052,12,Bantul,0
L07850,2025-11-13 10:02,15.602235709587305,12,Magelang,0
L07851,2025-11-13 10:18,14.962447188037522,24,Bantul,0
L07852,2025-11-13 10:21,15.03806053313891,6,Sleman,0
L07853,2025-11-13 10:30,14.799134651767453,6,Bantul,0
L07854,2025-11-13 10:34,15.59400729806692,24,Bantul,0
L07855,2025-11-13 10:50,13.776936035984498,24,Magelang,0
L07856,2025-11-13 10:55,15.185675791219289,12,Bantul,0
L07857,2025-11-13 11:09,14.598947153538345,12,Gunungkidul,0
L07858,2025-11-13 11:22,15.351981785190413,24,Gunungkidul,0
L07859,2025-11-13 11:29,15.72733475410659,12,Sleman,0
L07860,2025-11-13 11:38,15.40160675992871,12,Magelang,0
L07861,2025-11-13 11:44,13.577065533941262,6,Bantul,0
L07862,2025-11-13 11:59,14.946245350073122,24,Gunungkidul,0
L07863,2025-11-13 12:12,13.463986610549506,12,Bantul,0
L07864,2025-11-13 12:29,15.112795000886262,12,Bantul,0
L07865,2025-11-13 12:41,14.304603324738773,24,Sleman,0
L07866,2025-11-13 12:51,15.425314203509865,12,Sleman,0
L07867,2025-11-13 13:07,15.193849609352299,12,Gunungkidul,0
L07868,2025-11-13 13:14,14.732414701662922,6,Sleman,0
L07869,2025-11-13 13:30,15.619349278404353,24,Sleman,0
L07870,2025-11-13 13:41,15.493529497088899,24,Bantul,0
L07871,2025-11-13 13:55,15.336364002203865,36,Sleman,0
L07872,2025-11-13 14:02,14.84572658285394,24,Bantul,0
L07873,2025-11-13 14:12,14.635156459784561,12,Sleman,0
L07874,2025-11-13 14:20,15.275446103738123,24,Sleman,0
L07875,2025-11-13 14:34,15.54454692385289,12,Gunungkidul,0
L07876,2025-11-13 14:38,15.597985054939027,24,Sleman,0
L07877,2025-11-13 14:55,15.529833392979741,12,Sleman,0
L07878,2025-11-13 15:03,13.3860068233702,12,Sleman,0
L07879,2025-11-13 15:12,15.747165294012722,6,Sleman,0
L07880,2025-11-13 15:29,14.539289266160958,12,Sleman,0
L07881,2025-11-13 15:33,13.245451427665477,12,Gunungkidul,0
L07882,2025-11-13 15:47,15.238038000630468,12,Bantul,0
L07883,2025-11-13 15:51,15.056625667048364,12,Sleman,0
L07884,2025-11-13 16:08,13.989183153422971,24,Bantul,0
L07885,2025-11-13 16:15,14.453901613347462,24,Gunungkidul,0
L07886,2025-11-13 16:22,14.423324225859924,12,Bantul,0
L07887,2025-11-13 16:36,15.027065147778831,24,Magelang,0
L07888,2025-11-13 16:42,15.496167502150808,12,Sleman,0
L07889,2025-11-13 16:46,15.411472881116943,12,Bantul,0
L07890,2025-11-13 16:50,13.41181887640525,36,Bantul,0
L07891,2025-11-13 17:06,14.303646916099662,6,Bantul,0
L07892,2025-11-13 17:17,15.311833298295804,24,Bantul,0
L07893,2025-11-13 17:34,15.559214118391436,6,Bantul,0
L07894,2025-11-13 17:49,13.489809503324553,24,Kulon Progo,0
L07895,2025-11-13 17:57,14.80224409632807,24,Sleman,0
L07896,2025-11-13 18:14,14.041454185403802,12,Bantul,0
L07897,2025-11-13 18:29,15.111994811116311,6,Sleman,0
L07898,2025-11-13 18:35,14.926451864317348,6,Sleman,0
L07899,2025-11-13 18:40,14.304664641103026,6,Bantul,0
L07900,2025-11-13 18:44,15.728158901401667,24,Gunungkidul,0
L07901,2025-11-13 18:47,15.512445296205325,12,Kulon Progo,0
L07902,2025-11-13 18:56,15.213735960302118,6,Gunungkidul,0
L07903,2025-11-13 19:05,15.515819356558149,12,Bantul,0
L07904,2025-11-13 19:13,14.743515608504328,12,Bantul,0
L07905,2025-11-13 19:16,15.69919007304145,24,Sleman,0
L07906,2025-11-13 19:28,14.970384080348802,12,Gunungkidul,0
L07907,2025-11-13 19:31,14.917178174361391,24,Sleman,0
L07908,2025-11-13 19:42,15.249885307612928,24,Gunungkidul,0
L07909,2025-11-13 19:46,15.264479438424296,6,Gunungkidul,0
L07910,2025-11-13 19:57,15.325395060814296,12,Sleman,0
L07911,2025-11-13 20:04,15.592348925837488,12,Sleman,0
L07912,2025-11-13 20:21,14.622598736329657,36,Bantul,0
L07913,2025-11-13 20:26,15.443934882328461,6,Sleman,0
L07914,2025-11-13 20:41,14.393479183262352,12,Sleman,0
L07915,2025-11-13 20:52,14.539177244190956,12,Bantul,0
L07916,2025-11-13 21:02,15.129102765995906,12,Gunungkidul,0
L07917,2025-11-13 21:17,15.178755050201193,12,Sleman,0
L07918,2025-11-13 21:22,15.36127016583508,12,Magelang,0
L07919,2025-11-13 21:37,14.155743571134822,6,Bantul,0
L07920,2025-11-13 21:52,15.574707234151683,12,Gunungkidul,0
L07921,2025-11-13 22:08,15.231647176294185,24,Sleman,0
L07922,2025-11-13 22:11,15.286414873298169,36,Sleman,0
L07923,2025-11-13 22:22,15.49383328271381,12,Sleman,0
L07924,2025-11-13 22:30,15.425112856886175,12,Gunungkidul,0
L07925,2025-11-13 22:36,15.005706698352459,12,Gunungkidul,0
L07926,2025-11-13 22:43,15.109104480939756,6,Sleman,0
L07927,2025-11-13 22:54,14.515423797038352,12,Bantul,0
L07928,2025-11-13 22:57,15.246700843869922,6,Bantul,0
L07929,2025-11-13 23:09,17.42067989810033,36,Gunungkidul,1
L07930,2025-11-13 23:17,15.348155975057606,6,Magelang,0
L07931,2025-11-13 23:30,14.98356837121202,6,Bantul,0
L07932,2025-11-13 23:36,14.526573292298979,24,Bantul,0
L07933,2025-11-13 23:49,15.094649460145714,36,Sleman,0
L07934,2025-11-14 00:01,15.69825008797245,24,Sleman,0
L07935,2025-11-14 00:06,15.239622725546958,6,Bantul,0
L07936,2025-11-14 00:13,14.82518343035077,12,Gunungkidul,0
L07937,2025-11-14 00:19,15.046809382465893,12,Bantul,0
L07938,2025-11-14 00:35,15.304016908330622,24,Gunungkidul,0
L07939,2025-11-14 00:47,14.219769605740641,24,Gunungkidul,0
L07940,2025-11-14 01:00,15.237703533634985,6,Gunungkidul,0
L07941,2025-11-14 01:04,13.4853481722971,12,Bantul,0
L07942,2025-11-14 01:08,15.615030834073492,6,Gunungkidul,0
L07943,2025-11-14 01:25,15.311163232887273,12,Sleman,0
L07944,2025-11-14 01:39,14.02935419885608,36,Sleman,0
L07945,2025-11-14 01:53,15.076510367496422,24,Gunungkidul,0
L07946,2025-11-14 02:09,15.647692261819245,12,Sleman,0
L07947,2025-11-14 02:24,15.728247510718376,24,Sleman,0
L07948,2025-11-14 02:27,14.145244428417918,12,Bantul,0
L07949,2025-11-14 02:34,14.629983380622734,6,Bantul,0
L07950,2025-11-14 02:43,14.179770264727846,24,Sleman,0
L07951,2025-11-14 02:48,14.87930052635178,24,Bantul,0
L07952,2025-11-14 03:04,15.62456248049241,12,Sleman,0
L07953,2025-11-14 03:20,15.443242116617803,24,Sleman,0
L07954,2025-11-14 03:25,14.590773526650036,6,Magelang,0
L07955,2025-11-14 03:39,14.776611353429177,12,Sleman,0
L07956,2025-11-14 03:54,15.314377291673079,36,Bantul,0
L07957,2025-11-14 03:57,15.29257549226691,24,Sleman,0
L07958,2025-11-14 04:01,15.072114711083557,12,Kulon Progo,0
L07959,2025-11-14 04:18,14.99047938410533,12,Sleman,0
L07960,2025-11-14 04:24,15.698439981412067,24,Sleman,0
L07961,2025-11-14 04:39,15.14316258124399,36,Bantul,0
L07962,2025-11-14 04:51,15.53533461639409,6,Sleman,0
L07963,2025-11-14 05:02,15.723447478291094,6,Sleman,0
L07964,2025-11-14 05:05,14.800379141883392,12,Sleman,0
L07965,2025-11-14 05:16,15.531554070616624,12,Bantul,0
L07966,2025-11-14 05:30,15.571187650970659,6,Gunungkidul,0
L07967,2025-11-14 05:37,14.470709215793427,12,Bantul,0
L07968,2025-11-14 05:50,14.492338297883917,12,Gunungkidul,0
L07969,2025-11-14 05:59,14.254122199460198,36,Magelang,0
L07970,2025-11-14 06:16,15.319857696134845,12,Gunungkidul,0
L07971,2025-11-14 06:26,15.511104331538657,24,Gunungkidul,0
L07972,2025-11-14 06:29,15.499182648873457,36,Gunungkidul,0
L07973,2025-11-14 06:34,14.920708447216647,12,Sleman,0
L07974,2025-11-14 06:39,15.438956103810982,6,Sleman,0
L07975,2025-11-14 06:47,13.449934689495754,24,Sleman,0
L07976,2025-11-14 06:56,15.377528507074869,12,Bantul,0
L07977,2025-11-14 07:06,15.091277187441474,12,Bantul,0
L07978,2025-11-14 07:19,15.589580825039109,6,Bantul,0
L07979,2025-11-14 07:32,15.730938818865303,12,Gunungkidul,0
L07980,2025-11-14 07:42,15.230235658117122,12,Sleman,0
L07981,2025-11-14 07:53,15.328866552881092,24,Gunungkidul,0
L07982,2025-11-14 07:57,15.69256996828844,36,Bantul,0
L07983,2025-11-14 08:11,14.820459210530677,12,Bantul,0
L07984,2025-11-14 08:14,14.18103106430834,12,Sleman,0
L07985,2025-11-14 08:31,15.148346123796369,12,Sleman,0
L07986,2025-11-14 08:39,14.849444226792558,6,Bantul,0
L07987,2025-11-14 08:48,15.347186908931329,6,Gunungkidul,0
L07988,2025-11-14 08:53,15.536391271400063,12,Gunungkidul,0
L07989,2025-11-14 09:00,15.144210233621001,6,Gunungkidul,0
L07990,2025-11-14 09:05,14.73274604341819,6,Sleman,0
L07991,2025-11-14 09:13,15.243817404688617,6,Bantul,0
L07992,2025-11-14 09:20,15.033140675173707,6,Bantul,0
L07993,2025-11-14 09:33,14.3501495786555,24,Sleman,0
L07994,2025-11-14 09:44,15.524561742244432,12,Bantul,0
L07995,2025-11-14 09:58,14.793740811500918,36,Sleman,0
L07996,2025-11-14 10:12,15.201981153553959,24,Gunungkidul,0
L07997,2025-11-14 10:28,15.672757316856668,24,Gunungkidul,0
L07998,2025-11-14 10:34,14.357552832282533,6,Gunungkidul,0
L07999,2025-11-14 10:42,15.002444725650106,12,Sleman,0
L08000,2025-11-14 10:51,14.308040430525821,12,Bantul,0
L08001,2025-11-14 11:00,15.021342133703776,12,Gunungkidul,0
L08002,2025-11-14 11:13,14.714862637448093,6,Bantul,0
L08003,2025-11-14 11:16,15.679683862725701,6,Sleman,0
L08004,2025-11-14 11:31,14.719559463513788,12,Bantul,0
L08005,2025-11-14 11:42,15.317753606685729,24,Bantul,0
L08006,2025-11-14 11:48,14.143651759108469,12,Gunungkidul,0
L08007,2025-11-14 11:56,15.058017974745612,12,Gunungkidul,0
L08008,2025-11-14 12:11,15.594741032775572,12,Bantul,0
L08009,2025-11-14 12:22,15.398244060500184,24,Sleman,0
L08010,2025-11-14 12:31,14.664410277546857,24,Bantul,0
L08011,2025-11-14 12:47,15.734945306206255,24,Gunungkidul,0
L08012,2025-11-14 12:59,15.558535386481442,12,Sleman,0
L08013,2025-11-14 13:04,14.951906630461135,12,Gunungkidul,0
L08014,2025-11-14 13:13,15.736458440218644,12,Sleman,0
L08015,2025-11-14 13:30,17.382260230494936,36,Gunungkidul,1
L08016,2025-11-14 13:44,14.792990458150852,12,Magelang,0
L08017,2025-11-14 13:56,15.694766578132707,24,Magelang,0
L08018,2025-11-14 14:09,15.733388889771396,12,Sleman,0
L08019,2025-11-14 14:18,15.58201136275817,12,Gunungkidul,0
L08020,2025-11-14 14:28,14.371007015955325,6,Sleman,0
L08021,2025-11-14 14:32,14.468031037432961,12,Sleman,0
L08022,2025-11-14 14:49,15.364868687630185,6,Bantul,0
L08023,2025-11-14 14:54,13.668942556827433,12,Gunungkidul,0
L08024,2025-11-14 15:10,15.753197128756407,12,Sleman,0
L08025,2025-11-14 15:26,15.705492930592678,6,Bantul,0
L08026,2025-11-14 15:34,15.565478465571543,12,Bantul,0
L08027,2025-11-14 15:51,15.731413532845798,6,Gunungkidul,0
L08028,2025-11-14 15:55,14.505179697144385,6,Sleman,0
L08029,2025-11-14 15:59,15.64460836080602,12,Sleman,0
L08030,2025-11-14 16:04,14.591464162075866,24,Sleman,0
L08031,2025-11-14 16:20,14.068428810542255,12,Bantul,0
L08032,2025-11-14 16:26,14.606600359503823,6,Bantul,0
L08033,2025-11-14 16:43,15.526781511827975,12,Sleman,0
L08034,2025-11-14 16:55,15.707032854987682,6,Bantul,0
L08035,2025-11-14 17:02,16.30439727675915,24,Magelang,1
L08036,2025-11-14 17:07,14.55514811735631,24,Sleman,0
