transaction_id,timestamp,amount,merchant_category,location,is_international,transaction_frequency_24h,device_risk_score,is_fraud
H09212,2025-10-13 19:17,11.99289180123017,retail,Online,0,2,0.1483625644113296,0
H09213,2025-10-13 19:19,12.658672580238232,e-commerce,Online,0,2,0.039877525028705826,0
H09214,2025-10-13 19:23,12.440338118344847,retail,Online,0,3,0.17498520137293563,0
H09215,2025-10-13 19:24,12.40392710639646,subscription,Online,0,6,0.791315363549214,1
H09216,2025-10-13 19:26,11.973099693550447,e-commerce,Online,0,3,0.1542668921959243,0
H09217,2025-10-13 19:31,12.705534950645752,subscription,Online,0,2,0.17872055364207542,0
H09218,2025-10-13 19:35,11.495687745483892,subscription,Online,0,1,0.07169978143701944,0
H09219,2025-10-13 19:37,11.193449962020603,travel,Online,0,2,0.03477359800373719,0
H09220,2025-10-13 19:40,11.73719638057045,e-commerce,Online,0,1,0.23246171438086957,0
H09221,2025-10-13 19:46,12.189175692670316,e-commerce,Online,0,3,0.19150839091003583,0
H09222,2025-10-13 19:51,13.090496994745862,e-commerce,Online,0,1,0.18169687993905656,0
H09223,2025-10-13 19:57,12.353716487442735,e-commerce,Online,0,2,0.14920179819355367,0
H09224,2025-10-13 20:01,12.724991431133493,e-commerce,Online,0,3,0.13933309987187475,0
H09225,2025-10-13 20:02,11.646363103199945,e-commerce,Online,0,5,0.7730336367135232,1
H09226,2025-10-13 20:04,13.039492507581066,e-commerce,Online,0,2,0.028218880312406377,0
H09227,2025-10-13 20:07,12.824234931090386,e-commerce,Online,0,2,0.18991330523304634,0
H09228,2025-10-13 20:12,11.89944557791062,travel,Online,0,2,0.23472528217358,0
H09229,2025-10-13 20:16,12.935057419094406,subscription,Online,0,3,0.20307037541747208,0
H09230,2025-10-13 20:21,12.291539079710015,e-commerce,Online,0,1,0.24251108302411004,0
H09231,2025-10-13 20:22,11.66164714871686,e-commerce,Online,0,6,0.8640169464326493,1
H09232,2025-10-13 20:26,13.288331950035511,subscription,Online,0,1,0.2213505233899171,0
H09233,2025-10-13 20:30,11.407731602091722,e-commerce,Online,0,2,0.1790802626904862,0
H09234,2025-10-13 20:36,11.48368201300056,e-commerce,Jakarta,0,3,0.21480774983689982,0
H09235,2025-10-13 20:42,12.141518124264602,e-commerce,Jakarta,0,1,0.032232333255989634,0
H09236,2025-10-13 20:46,12.58200251778577,travel,Jakarta,0,2,0.020303570891731938,0
H09237,2025-10-13 20:49,12.655280279252844,subscription,Online,0,1,0.19863042597948236,0
H09238,2025-10-13 20:51,12.267515755822922,subscription,Online,0,1,0.14485611204841153,0
H09239,2025-10-13 20:54,13.209395754173462,e-commerce,Online,0,3,0.042801583095615076,0
H09240,2025-10-13 20:59,10.897368757042468,e-commerce,Online,0,3,0.06212889338701563,0
H09241,2025-10-13 21:02,12.764138661760988,subscription,Online,0,3,0.05533971419926367,0
H09242,2025-10-13 21:07,12.776625547443698,travel,Online,0,2,0.06955266097008118,0
H09243,2025-10-13 21:09,12.419909019123892,e-commerce,Online,0,5,0.9169797674498511,1
H09244,2025-10-13 21:13,12.772814411836544,e-commerce,Jakarta,0,3,0.14340237749273113,0
H09245,2025-10-13 21:18,11.73247054956215,retail,Online,0,2,0.24496247437789007,0
H09246,2025-10-13 21:24,12.329413540963902,travel,Online,0,3,0.06544922459586425,0
H09247,2025-10-13 21:27,11.884495917930655,e-commerce,Online,0,1,0.12827596273093222,0
H09248,2025-10-13 21:29,12.643498200365974,e-commerce,Online,0,1,0.14011176824231206,0
H09249,2025-10-13 21:34,13.223209116780023,retail,Online,0,2,0.2086290084565154,0
H09250,2025-10-13 21:38,12.489641269340412,travel,Online,0,1,0.025307096523939483,0
H09251,2025-10-13 21:43,12.431489610679714,e-commerce,Online,0,1,0.12223792069761737,0
H09252,2025-10-13 21:48,12.629096034206146,e-commerce,Online,0,1,0.07177651601413436,0
H09253,2025-10-13 21:51,11.858711337576793,e-commerce,Online,0,1,0.2027922735792808,0
H09254,2025-10-13 21:55,13.154689221638158,subscription,Online,0,3,0.1223071049435427,0
H09255,2025-10-13 21:57,12.937887501730957,e-commerce,Online,0,2,0.020433414228112647,0
H09256,2025-10-13 21:59,13.00061599409549,e-commerce,Online,0,3,0.03995234843629775,0
H09257,2025-10-13 22:04,12.398311529332345,e-commerce,Jakarta,0,1,0.059043651573883624,0
H09258,2025-10-13 22:06,12.226536818662527,retail,Online,0,1,0.024669535457127682,0
H09259,2025-10-13 22:11,12.646628153908955,e-commerce,Online,0,2,0.09442391835884596,0
H09260,2025-10-13 22:17,12.110376391208673,e-commerce,Online,0,3,0.2283545515307831,0
H09261,2025-10-13 22:23,11.030978800754614,e-commerce,Online,0,3,0.16751770913387665,0
H09262,2025-10-13 22:29,13.014488592507838,e-commerce,Online,0,3,0.07498775422968881,0
H09263,2025-10-13 22:33,13.167246872852067,e-commerce,Jakarta,0,2,0.04213776917919709,0
H09264,2025-10-13 22:38,12.063840655096442,e-commerce,Online,0,3,0.08154272412175452,0
H09265,2025-10-13 22:42,12.886235898531824,e-commerce,Online,0,1,0.20255639467990796,0
H09266,2025-10-13 22:45,13.216168789249378,e-commerce,Online,0,2,0.061492169628853705,0
H09267,2025-10-13 22:49,13.032655276612346,e-commerce,Online,0,1,0.19073358258529252,0
H09268,2025-10-13 22:55,13.138335146914027,retail,Online,0,1,0.2086561314437512,0
H09269,2025-10-13 23:01,13.200005667918877,e-commerce,Online,0,2,0.18170535184667283,0
H09270,2025-10-13 23:04,12.148898937455622,travel,Online,0,3,0.14121400521054236,0
H09271,2025-10-13 23:05,12.215190947174701,e-commerce,Online,0,6,0.873337223782769,1
H09272,2025-10-13 23:09,13.103844965150907,e-commerce,Online,0,3,0.16927883235820906,0
H09273,2025-10-13 23:11,13.09204848940197,e-commerce,Online,0,2,0.14403077053896002,0
H09274,2025-10-13 23:14,11.95274046867736,e-commerce,Online,0,3,0.02270614300761193,0
H09275,2025-10-13 23:16,13.212204081404119,subscription,Online,0,1,0.24506920343455338,0
H09276,2025-10-13 23:18,11.38115252536057,e-commerce,Online,0,5,0.8083802620685936,1
H09277,2025-10-13 23:20,12.458246704222962,e-commerce,Online,0,1,0.027479089886144243,0
H09278,2025-10-13 23:22,12.300846317803705,e-commerce,Online,0,5,0.7869170953676696,1
H09279,2025-10-13 23:24,12.404755457369363,retail,Online,0,3,0.1594302180196915,0
H09280,2025-10-13 23:26,13.05780992282192,e-commerce,Online,0,3,0.21999189010780756,0
H09281,2025-10-13 23:28,11.169448754196132,e-commerce,Online,0,1,0.16303634808361284,0
H09282,2025-10-13 23:30,12.6728303875791,retail,Online,0,1,0.06536626160625214,0
H09283,2025-10-13 23:34,13.08138512067577,retail,Online,0,2,0.1699829797982329,0
H09284,2025-10-13 23:39,13.149523187859943,e-commerce,Online,0,2,0.13693103942106685,0
H09285,2025-10-13 23:45,12.577363751058176,travel,Online,0,1,0.12087084638242644,0
H09286,2025-10-13 23:48,11.426299468257534,retail,Online,0,1,0.1625657298680516,0
H09287,2025-10-13 23:52,12.745100812428149,retail,Online,0,1,0.22585446657159697,0
H09288,2025-10-13 23:57,13.032057853392454,subscription,Online,0,1,0.0353857675131015,0
H09289,2025-10-14 00:01,12.604835342578662,e-commerce,Online,0,2,0.11119888747867528,0
H09290,2025-10-14 00:03,12.39848478736762,subscription,Online,0,7,0.9129656844414372,1
H09291,2025-10-14 00:05,12.313693105588845,subscription,Online,0,3,0.14434872438625945,0
H09292,2025-10-14 00:09,13.122813276184694,e-commerce,Online,0,3,0.20834492594067916,0
H09293,2025-10-14 00:13,13.050145310561682,subscription,Online,0,1,0.15986787180955636,0
H09294,2025-10-14 00:16,12.568706798062033,e-commerce,Online,0,3,0.035972923701456466,0
H09295,2025-10-14 00:20,11.550144175452836,subscription,Online,0,2,0.11417334302819987,0
H09296,2025-10-14 00:25,12.390358937633716,travel,Online,0,1,0.14307921630252982,0
H09297,2025-10-14 00:30,13.064787229266733,retail,Jakarta,0,1,0.15339003424757225,0
H09298,2025-10-14 00:33,13.200858426533518,e-commerce,Online,0,2,0.09848650019324173,0
H09299,2025-10-14 00:38,12.616074115439503,travel,Online,0,3,0.20246895026417117,0
H09300,2025-10-14 00:40,12.256428250424312,subscription,Online,0,1,0.2091749783819729,0
H09301,2025-10-14 00:44,13.062681311242716,e-commerce,Bandung,0,1,0.19944499181159828,0
H09302,2025-10-14 00:47,13.245637089448595,subscription,Online,0,2,0.16532427657301027,0
H09303,2025-10-14 00:52,11.7618693078548,subscription,Online,0,3,0.11221348946132917,0
H09304,2025-10-14 00:56,12.327927380556611,travel,Online,0,1,0.1996112829905577,0
H09305,2025-10-14 00:57,11.623831575353654,e-commerce,Online,0,7,0.9229099422911047,1
H09306,2025-10-14 00:59,11.684851508498694,travel,Online,0,2,0.09146406775152625,0
H09307,2025-10-14 01:02,13.280554455247854,e-commerce,Online,0,1,0.06808752313966603,0
H09308,2025-10-14 01:07,12.099266641212365,e-commerce,Online,0,3,0.23853456173986315,0
H09309,2025-10-14 01:10,12.668507075527456,subscription,Online,0,1,0.1614894022252417,0
H09310,2025-10-14 01:16,12.72402084343497,subscription,Online,0,2,0.04404906804027774,0
H09311,2025-10-14 01:21,12.452424781981264,e-commerce,Online,0,2,0.2486451526017621,0
H09312,2025-10-14 01:25,11.712669367456051,e-commerce,Online,0,3,0.23573700671529282,0
H09313,2025-10-14 01:28,11.106489886107617,e-commerce,Online,0,3,0.10200140243424928,0
H09314,2025-10-14 01:33,12.464494533649644,retail,Online,0,3,0.10615004211335707,0
H09315,2025-10-14 01:37,12.19645655881121,retail,Online,0,2,0.040750815299404206,0
H09316,2025-10-14 01:42,13.214433769304279,e-commerce,Online,0,1,0.20575685667643553,0
H09317,2025-10-14 01:47,12.937348597137708,travel,Online,0,1,0.12499313499705077,0
H09318,2025-10-14 01:49,11.529182598739498,subscription,Online,0,2,0.15100776133793253,0
H09319,2025-10-14 01:53,13.050433339521332,e-commerce,Online,0,2,0.15766234998097886,0
H09320,2025-10-14 01:58,12.86876061860541,travel,Online,0,1,0.2236763067472325,0
H09321,2025-10-14 02:02,11.68769356610927,retail,Online,0,1,0.23775133294724055,0
H09322,2025-10-14 02:08,12.51381834062765,e-commerce,Online,0,2,0.16267883438150882,0
H09323,2025-10-14 02:12,13.029333196426165,e-commerce,Online,0,3,0.021754794551108528,0
H09324,2025-10-14 02:14,12.91435717611903,retail,Online,0,3,0.15668118101810086,0
H09325,2025-10-14 02:18,12.808534435442988,subscription,Online,0,3,0.13858272895975846,0
H09326,2025-10-14 02:20,12.673839399835526,e-commerce,Jakarta,0,2,0.039090252674803934,0
H09327,2025-10-14 02:24,12.971093876325837,e-commerce,Online,0,3,0.07368612961649948,0
H09328,2025-10-14 02:25,11.868527833905988,e-commerce,Online,0,7,0.9791384077032423,1
H09329,2025-10-14 02:27,12.146943467480112,e-commerce,Online,0,7,0.7991146047797238,1
H09330,2025-10-14 02:29,12.511256907180593,e-commerce,Jakarta,0,1,0.1987077507767572,0
H09331,2025-10-14 02:33,13.155430581108524,subscription,Bandung,0,2,0.06667228310732184,0
H09332,2025-10-14 02:34,12.219556330688834,e-commerce,Online,0,5,0.9698048365741997,1
H09333,2025-10-14 02:39,11.897282694312015,e-commerce,Online,0,2,0.1391007475528295,0
H09334,2025-10-14 02:41,11.70829486061344,e-commerce,Jakarta,0,3,0.21547566953878378,0
H09335,2025-10-14 02:45,13.01710507874439,retail,Online,0,2,0.20032191963896104,0
H09336,2025-10-14 02:50,12.675041364440899,e-commerce,Online,0,1,0.029239767710774155,0
H09337,2025-10-14 02:52,13.091691776231658,e-commerce,Online,0,3,0.06153965816644329,0
H09338,2025-10-14 02:56,11.636045345413821,travel,Online,0,3,0.16926377857332542,0
H09339,2025-10-14 02:59,12.857910733790334,e-commerce,Online,0,2,0.24018412800273692,0
H09340,2025-10-14 03:03,12.823207734558858,subscription,Online,0,1,0.05221247602957549,0
H09341,2025-10-14 03:04,16.381304328039878,e-commerce,International,1,5,0.822073140964902,1
H09342,2025-10-14 03:05,12.270806460096741,e-commerce,Online,0,7,0.9672499258684919,1
H09343,2025-10-14 03:10,12.20209474416095,e-commerce,Online,0,3,0.24395627018557833,0
H09344,2025-10-14 03:16,13.08332104833966,retail,Online,0,1,0.13411402315068197,0
H09345,2025-10-14 03:22,12.355173453332458,e-commerce,Online,0,2,0.19568318335071475,0
H09346,2025-10-14 03:28,12.543126855629108,e-commerce,Online,0,3,0.12464394129804564,0
H09347,2025-10-14 03:32,13.166510397893838,subscription,Online,0,3,0.11493432865871489,0
H09348,2025-10-14 03:34,12.891258216419425,retail,Online,0,1,0.17459758586907764,0
H09349,2025-10-14 03:37,11.175184423756795,e-commerce,Online,0,3,0.1650985681686637,0
H09350,2025-10-14 03:38,12.368591075027824,e-commerce,Online,0,5,0.9353098612453863,1
H09351,2025-10-14 03:40,12.753430757022452,e-commerce,Online,0,2,0.051106474331653634,0
H09352,2025-10-14 03:46,12.99569069566974,e-commerce,Jakarta,0,1,0.2357576597836151,0
H09353,2025-10-14 03:52,12.641536588501165,e-commerce,Online,0,3,0.16090391664802886,0
H09354,2025-10-14 03:54,13.264884986654481,e-commerce,Online,0,2,0.06690192756293774,0
H09355,2025-10-14 03:57,13.157467938507242,subscription,Online,0,2,0.02773545626039276,0
H09356,2025-10-14 03:59,12.599056856935894,e-commerce,Online,0,2,0.2191258040516376,0
H09357,2025-10-14 04:04,12.097440116001929,travel,Online,0,1,0.20485795641734814,0
H09358,2025-10-14 04:07,10.922641684869495,subscription,Online,0,2,0.13007959368627917,0
H09359,2025-10-14 04:11,11.13476419138941,e-commerce,Online,0,1,0.2300712049518027,0
H09360,2025-10-14 04:13,12.118328272691985,subscription,Online,0,6,0.8178725935380358,1
H09361,2025-10-14 04:16,12.363546369354363,e-commerce,Online,0,2,0.24416139173521542,0
H09362,2025-10-14 04:20,11.774119814584907,e-commerce,Online,0,1,0.14972781156639126,0
H09363,2025-10-14 04:25,11.411767218509283,retail,Online,0,3,0.10487344439672995,0
H09364,2025-10-14 04:30,12.63584980601998,travel,Online,0,3,0.032052385870253136,0
H09365,2025-10-14 04:36,12.825845046623398,retail,Online,0,2,0.04069077258564634,0
H09366,2025-10-14 04:40,11.125069403547922,subscription,Online,0,2,0.06780997118755047,0
H09367,2025-10-14 04:44,12.5438583049482,travel,Online,0,1,0.1278066625950403,0
H09368,2025-10-14 04:46,12.589793041716042,e-commerce,Online,0,1,0.025510884443405116,0
H09369,2025-10-14 04:51,11.300808397921598,retail,Online,0,3,0.13201864494661192,0
H09370,2025-10-14 04:53,13.182457034754664,retail,Online,0,2,0.23444679915665648,0
H09371,2025-10-14 04:59,12.081013830467157,e-commerce,Online,0,3,0.1988428198341796,0
H09372,2025-10-14 05:05,11.73176376196255,subscription,Online,0,1,0.24913516010710646,0
H09373,2025-10-14 05:11,11.724910996468438,e-commerce,Jakarta,0,1,0.19695859226250687,0
H09374,2025-10-14 05:14,12.688745677876572,subscription,Online,0,2,0.12167544041529615,0
H09375,2025-10-14 05:16,12.993745607425296,retail,Online,0,3,0.0837654889360074,0
H09376,2025-10-14 05:19,12.152830084134454,e-commerce,Online,0,2,0.2460795688831799,0
H09377,2025-10-14 05:23,13.063224651098176,e-commerce,Online,0,3,0.14909397686270268,0
H09378,2025-10-14 05:27,12.173378984750132,e-commerce,Online,0,1,0.10458251539432287,0
H09379,2025-10-14 05:31,11.937114187076496,subscription,Online,0,3,0.20906040659276792,0
H09380,2025-10-14 05:34,12.908717084024222,e-commerce,Online,0,2,0.21477894770455286,0
H09381,2025-10-14 05:40,13.07221889656194,retail,Online,0,1,0.134784440150681,0
H09382,2025-10-14 05:44,13.042352169234677,e-commerce,Online,0,2,0.1234614645209768,0
H09383,2025-10-14 05:50,12.784409243315242,e-commerce,Online,0,3,0.2277072739040586,0
H09384,2025-10-14 05:56,13.18121136311353,retail,Online,0,3,0.0948736087868597,0
H09385,2025-10-14 06:02,13.155755599393665,subscription,Online,0,1,0.22374861722674796,0
H09386,2025-10-14 06:08,12.22113858220254,e-commerce,Online,0,3,0.2097687209843446,0
H09387,2025-10-14 06:12,12.886319473197606,travel,Bandung,0,1,0.0601547315842304,0
H09388,2025-10-14 06:17,11.395571087426827,retail,Online,0,2,0.05248254679259748,0
H09389,2025-10-14 06:19,11.449282542664271,travel,Online,0,2,0.04492247993543631,0
H09390,2025-10-14 06:21,12.316719165617238,e-commerce,Online,0,5,0.832805977042017,1
H09391,2025-10-14 06:25,12.987661013746463,e-commerce,Online,0,2,0.17515698770905164,0
H09392,2025-10-14 06:28,12.825374127232058,e-commerce,Online,0,1,0.0825802790428405,0
H09393,2025-10-14 06:30,11.852193788893443,subscription,Online,0,2,0.137642296731397,0
H09394,2025-10-14 06:34,13.031935260911597,e-commerce,Online,0,3,0.09693278860683828,0
H09395,2025-10-14 06:38,12.8579419985271,e-commerce,Online,0,3,0.23563024341040328,0
H09396,2025-10-14 06:41,13.051597506511001,e-commerce,Online,0,1,0.08864910074354614,0
H09397,2025-10-14 06:45,12.865469125104866,travel,Online,0,2,0.06601427016972006,0
H09398,2025-10-14 06:48,13.171134493773305,e-commerce,Online,0,1,0.12678885671342438,0
H09399,2025-10-14 06:51,12.42598698855903,e-commerce,Online,0,2,0.020219658835221255,0
H09400,2025-10-14 06:54,11.114550164673927,e-commerce,Jakarta,0,2,0.2158596423860924,0
H09401,2025-10-14 06:58,12.846193451839488,subscription,Online,0,3,0.1682927416553557,0
H09402,2025-10-14 07:00,13.287113116794409,retail,Online,0,1,0.17788540744336612,0
H09403,2025-10-14 07:05,11.552886288789415,e-commerce,Online,0,3,0.09363867232432115,0
H09404,2025-10-14 07:08,13.273794362211621,travel,Online,0,3,0.14232732732281697,0
H09405,2025-10-14 07:12,13.067957876701795,subscription,Online,0,2,0.07571304000208727,0
H09406,2025-10-14 07:18,11.149815575393443,retail,Online,0,2,0.22927602679251852,0
H09407,2025-10-14 07:23,12.761436549863339,e-commerce,Online,0,2,0.16717445083275095,0
H09408,2025-10-14 07:29,12.31184157777459,retail,Online,0,1,0.21974030383738216,0
H09409,2025-10-14 07:31,12.922977855752421,travel,Online,0,3,0.023844328002666556,0
H09410,2025-10-14 07:37,13.062717401557673,retail,Online,0,2,0.12714059225523994,0
H09411,2025-10-14 07:41,12.451412036553235,travel,Online,0,1,0.1531068503036182,0
H09412,2025-10-14 07:45,12.654536577146255,e-commerce,Online,0,2,0.11290766501922174,0
H09413,2025-10-14 07:50,11.183810100082576,e-commerce,Online,0,3,0.09915608496539012,0
H09414,2025-10-14 07:54,10.869577463162766,e-commerce,Online,0,3,0.17540631210313454,0
H09415,2025-10-14 07:59,13.055475431862696,e-commerce,Online,0,1,0.24794014883434629,0
H09416,2025-10-14 08:03,12.409397089412407,retail,Online,0,3,0.0622988957184276,0
H09417,2025-10-14 08:08,13.18616412645499,travel,Online,0,3,0.12944913360615123,0
H09418,2025-10-14 08:14,12.816970727792647,e-commerce,Online,0,1,0.06496716981847368,0
H09419,2025-10-14 08:18,12.498951192888772,e-commerce,Online,0,2,0.021125580107442535,0
H09420,2025-10-14 08:24,13.187720313548956,e-commerce,Online,0,3,0.05902953790119082,0
H09421,2025-10-14 08:25,17.221857524392494,e-commerce,International,1,5,0.9743680613327139,1
H09422,2025-10-14 08:27,12.123457047477682,e-commerce,Online,0,5,0.7919524628063314,1
H09423,2025-10-14 08:31,11.415566187197888,retail,Online,0,2,0.11737338481863943,0
H09424,2025-10-14 08:35,13.254226379038283,e-commerce,Online,0,1,0.22505045959651296,0
H09425,2025-10-14 08:37,12.796840971969367,travel,Online,0,1,0.22885799075971766,0
H09426,2025-10-14 08:41,12.635778231510885,e-commerce,Bandung,0,2,0.06613242281036708,0
H09427,2025-10-14 08:47,12.92466337616854,travel,Online,0,1,0.03897476186769272,0
H09428,2025-10-14 08:51,13.100222057497247,e-commerce,Online,0,1,0.2356703060978466,0
H09429,2025-10-14 08:54,12.239812017388752,e-commerce,Online,0,1,0.12159786006435913,0
H09430,2025-10-14 08:58,11.565565352294408,subscription,Jakarta,0,1,0.1440105676886493,0
H09431,2025-10-14 09:03,13.274337404326195,e-commerce,Online,0,2,0.10065213173638736,0
H09432,2025-10-14 09:05,12.722339439245548,e-commerce,Online,0,1,0.24022796083226056,0
H09433,2025-10-14 09:07,12.244485340016587,e-commerce,Online,0,2,0.2387149324044089,0
