transaction_id,timestamp,transaction_value,merchant_type,location,is_international,transaction_frequency_24h,is_fraud
G09158,2025-10-26 05:50,991489,groceries,Jakarta,0,1,0
G09159,2025-10-26 05:53,770296,retail,,0,3,0
G09160,2025-10-26 06:00,532894,retail,,0,1,0
G09161,2025-10-26 06:03,982200,e-commerce,Bandung,0,1,0
G09162,2025-10-26 06:10,1387751,retail,Jakarta,0,1,0
G09163,2025-10-26 06:19,881557,e-commerce,Bandung,0,1,0
G09164,2025-10-26 06:22,530277,retail,Bandung,0,2,0
G09165,2025-10-26 06:26,694346,retail,Bandung,0,3,0
G09166,2025-10-26 06:32,1217763,groceries,,0,1,0
G09167,2025-10-26 06:38,284055,retail,,0,2,0
G09168,2025-10-26 06:45,broken_581636,travel,Online,0,1,0
G09169,2025-10-26 06:51,783707,retail,Jakarta,0,2,0
G09170,2025-10-26 06:59,1006899,groceries,Bandung,0,1,0
G09171,2025-10-26 07:03,928368,e-commerce,Bandung,0,2,0
G09172,2025-10-26 07:06,1093671,retail,Bandung,0,2,0
G09173,2025-10-26 07:08,7635188,electronics,Singapo,0,6,1
G09174,2025-10-26 07:15,385404,e-commerce,Online,0,1,0
G09175,2025-10-26 07:19,797347,retail,Jakarta,0,1,0
G09176,2025-10-26 07:25,badval_662954,e-commerce,Bekasi,0,1,0
G09177,2025-10-26 07:34,268984,travel,,0,3,0
G09178,2025-10-26 07:39,322235,retail,Online,0,1,0
G09179,2025-10-26 07:42,998595,retail,,0,2,0
G09180,2025-10-26 07:45,615420,e-commerce,Online,0,6,1
G09181,2025-10-26 07:52,545519,retail,Bekasi,0,2,0
G09182,2025-10-26 07:59,1377717,retail,Jakarta,0,1,0
G09183,2025-10-26 08:08,569873,retail,,0,2,0
G09184,2025-10-26 08:16,954918,e-commerce,Bandung,0,3,0
G09185,2025-10-26 08:22,1484548,electronics,,0,3,0
G09186,2025-10-26 08:27,1097241,groceries,Bandung,0,1,0
G09187,2025-10-26 08:36,1133054,e-commerce,Bekasi,0,2,0
G09188,2025-10-26 08:41,532122,retail,,0,1,0
G09189,2025-10-26 08:49,badval_1384895,e-commerce,Bandung,0,3,0
G09190,2025-10-26 08:57,err_782104,retail,,0,2,0
G09191,2025-10-26 09:01,557016,electronics,Bandung,0,3,0
G09192,2025-10-26 09:06,1150051,retail,Bekasi,0,3,0
G09193,2025-10-26 09:09,866162,e-commerce,Bandung,0,1,0
G09194,2025-10-26 09:17,327257,retail,Online,0,2,0
G09195,2025-10-26 09:23,176838,groceries,Bandung,0,2,0
G09196,2025-10-26 09:26,314306,groceries,Bandung,0,1,0
G09197,2025-10-26 09:31,365179,retail,Bekasi,0,3,0
G09198,2025-10-26 09:40,452986,retail,Bandung,0,2,0
G09199,2025-10-26 09:49,616418,retail,Bandung,0,1,0
G09200,2025-10-26 09:55,469679,groceries,Online,0,2,0
G09201,2025-10-26 10:01,1369212,retail,Bandung,0,3,0
G09202,2025-10-26 10:08,1449237,travel,Online,0,2,0
G09203,2025-10-26 10:16,1462690,retail,Jakarta,0,3,0
G09204,2025-10-26 10:25,364121,groceries,Bandung,0,3,0
G09205,2025-10-26 10:26,619117,e-commerce,Bandung,0,4,1
G09206,2025-10-26 10:32,291958,retail,Online,0,3,0
G09207,2025-10-26 10:40,1107135,electronics,Bekasi,0,2,0
G09208,2025-10-26 10:43,badval_335871,e-commerce,Online,0,2,0
G09209,2025-10-26 10:51,541485,groceries,Bandung,0,3,0
G09210,2025-10-26 10:59,423929,e-commerce,Bandung,0,1,0
G09211,2025-10-26 11:04,799175,groceries,Online,0,3,0
G09212,2025-10-26 11:10,647771,retail,Jakarta,0,2,0
G09213,2025-10-26 11:16,879906,retail,Jakarta,0,2,0
G09214,2025-10-26 11:19,416157,groceries,Bekasi,0,3,0
G09215,2025-10-26 11:21,10158069,electronics,Singapo,0,5,1
G09216,2025-10-26 11:29,268530,retail,,0,3,0
G09217,2025-10-26 11:33,205602,retail,Jakarta,0,2,0
G09218,2025-10-26 11:37,334434,retail,Bekasi,0,1,0
G09219,2025-10-26 11:42,509954,e-commerce,Bandung,0,2,0
G09220,2025-10-26 11:45,1216051,retail,,0,1,0
G09221,2025-10-26 11:51,596284,retail,Online,0,3,0
G09222,2025-10-26 11:58,852101,groceries,Bekasi,0,1,0
G09223,2025-10-26 12:02,1065767,groceries,Online,0,2,0
G09224,2025-10-26 12:09,1156939,groceries,Online,0,3,0
G09225,2025-10-26 12:12,err_11341771,electronics,Singapo,0,4,1
G09226,2025-10-26 12:15,388544,e-commerce,Bandung,0,2,0
G09227,2025-10-26 12:20,1044912,groceries,Jakarta,0,2,0
G09228,2025-10-26 12:27,err_561983,groceries,Jakarta,0,2,0
G09229,2025-10-26 12:33,948178,retail,Bekasi,0,3,0
G09230,2025-10-26 12:36,1476112,retail,Bekasi,0,1,0
G09231,2025-10-26 12:40,248217,groceries,Online,0,2,0
G09232,2025-10-26 12:46,265652,groceries,Jakarta,0,1,0
G09233,2025-10-26 12:55,487490,retail,Online,0,2,0
G09234,2025-10-26 12:59,742205,groceries,,0,3,0
G09235,2025-10-26 13:07,796561,e-commerce,Bandung,0,1,0
G09236,2025-10-26 13:14,549290,groceries,Jakarta,0,2,0
G09237,2025-10-26 13:17,err_1366142,groceries,Jakarta,0,1,0
G09238,2025-10-26 13:22,159901,travel,Bandung,0,1,0
G09239,2025-10-26 13:28,885030,groceries,Online,0,3,0
G09240,2025-10-26 13:33,895810,retail,Bekasi,0,3,0
G09241,2025-10-26 13:38,1189265,retail,Jakarta,0,3,0
G09242,2025-10-26 13:47,892507,groceries,Jakarta,0,2,0
G09243,2025-10-26 13:50,851909,e-commerce,Bekasi,0,4,1
G09244,2025-10-26 13:55,582621,retail,Bekasi,0,3,0
G09245,2025-10-26 13:58,383182,groceries,,0,2,0
G09246,2025-10-26 14:06,787549,groceries,Online,0,3,0
G09247,2025-10-26 14:10,1384764,e-commerce,Bandung,0,1,0
G09248,2025-10-26 14:16,679129,retail,Bandung,0,1,0
G09249,2025-10-26 14:24,642305,e-commerce,Bandung,0,2,0
G09250,2025-10-26 14:28,776677,e-commerce,Online,0,1,0
G09251,2025-10-26 14:31,broken_374123,e-commerce,Online,0,1,0
G09252,2025-10-26 14:35,1294865,e-commerce,Jakarta,0,1,0
G09253,2025-10-26 14:43,1047798,travel,,0,1,0
G09254,2025-10-26 14:52,1113863,retail,Online,0,3,0
G09255,2025-10-26 15:00,622232,retail,,0,2,0
G09256,2025-10-26 15:04,528330,travel,Jakarta,0,3,0
G09257,2025-10-26 15:09,789932,e-commerce,Jakarta,0,1,0
G09258,2025-10-26 15:16,473380,e-commerce,Bekasi,0,1,0
G09259,2025-10-26 15:24,err_178858,groceries,Jakarta,0,2,0
G09260,2025-10-26 15:27,1129043,electronics,Bekasi,0,3,0
G09261,2025-10-26 15:31,_--_1310884,groceries,Online,0,3,0
G09262,2025-10-26 15:40,453094,retail,Bandung,0,3,0
G09263,2025-10-26 15:46,996423,travel,,0,2,0
G09264,2025-10-26 15:55,1375240,retail,Jakarta,0,3,0
G09265,2025-10-26 15:59,1149241,electronics,Online,0,1,0
G09266,2025-10-26 16:04,1274302,retail,Jakarta,0,2,0
G09267,2025-10-26 16:09,err_1353628,e-commerce,Jakarta,0,1,0
G09268,2025-10-26 16:16,_--_490900,groceries,Online,0,1,0
G09269,2025-10-26 16:20,248838,groceries,,0,2,0
G09270,2025-10-26 16:27,1232025,electronics,Jakarta,0,3,0
G09271,2025-10-26 16:35,1217898,e-commerce,Online,0,1,0
G09272,2025-10-26 16:41,408319,e-commerce,,0,3,0
G09273,2025-10-26 16:47,1369907,groceries,Bekasi,0,2,0
G09274,2025-10-26 16:50,183562,retail,Jakarta,0,3,0
G09275,2025-10-26 16:53,658984,electronics,Jakarta,0,1,0
G09276,2025-10-26 16:55,8053949,electronics,Dubai,0,4,1
G09277,2025-10-26 17:04,626080,retail,Online,0,1,0
G09278,2025-10-26 17:05,744167,e-commerce,Jakarta,0,4,1
G09279,2025-10-26 17:12,201373,groceries,Bekasi,0,3,0
G09280,2025-10-26 17:17,810181,retail,Bandung,0,3,0
G09281,2025-10-26 17:20,1205270,retail,Bekasi,0,1,0
G09282,2025-10-26 17:26,1288332,e-commerce,Bekasi,0,1,0
G09283,2025-10-26 17:34,738895,travel,,0,2,0
G09284,2025-10-26 17:39,252358,retail,Online,0,2,0
G09285,2025-10-26 17:44,868857,retail,Bandung,0,1,0
G09286,2025-10-26 17:53,1148571,retail,Online,0,1,0
G09287,2025-10-26 17:56,758716,electronics,Bekasi,0,1,0
G09288,2025-10-26 18:02,1441039,electronics,Online,0,1,0
G09289,2025-10-26 18:05,573959,groceries,Bandung,0,2,0
G09290,2025-10-26 18:08,1255097,e-commerce,,0,1,0
G09291,2025-10-26 18:17,1169036,retail,Jakarta,0,3,0
G09292,2025-10-26 18:24,732762,groceries,Jakarta,0,3,0
G09293,2025-10-26 18:31,282033,e-commerce,Bekasi,0,1,0
G09294,2025-10-26 18:36,617519,retail,Bandung,0,3,0
G09295,2025-10-26 18:45,1185878,retail,Online,0,2,0
G09296,2025-10-26 18:54,1354761,retail,,0,1,0
G09297,2025-10-26 19:03,766983,travel,Bekasi,0,1,0
G09298,2025-10-26 19:12,543534,retail,,0,2,0
G09299,2025-10-26 19:16,1183439,retail,Bekasi,0,3,0
G09300,2025-10-26 19:25,1415555,retail,Online,0,1,0
G09301,2025-10-26 19:29,342108,travel,,0,1,0
G09302,2025-10-26 19:32,581796,retail,Bekasi,0,2,0
G09303,2025-10-26 19:40,1222910,electronics,Jakarta,0,3,0
G09304,2025-10-26 19:46,318769,groceries,Bandung,0,1,0
G09305,2025-10-26 19:48,548983,e-commerce,Bandung,0,7,1
G09306,2025-10-26 19:55,468451,retail,Online,0,2,0
G09307,2025-10-26 19:58,806804,retail,Bandung,0,1,0
G09308,2025-10-26 20:02,851302,e-commerce,,0,3,0
G09309,2025-10-26 20:07,655316,groceries,Online,0,1,0
G09310,2025-10-26 20:10,326993,retail,Bandung,0,2,0
G09311,2025-10-26 20:13,190749,e-commerce,Bandung,0,2,0
G09312,2025-10-26 20:18,662942,groceries,Bandung,0,3,0
G09313,2025-10-26 20:23,513483,retail,,0,3,0
G09314,2025-10-26 20:31,1372905,retail,Online,0,3,0
G09315,2025-10-26 20:36,err_1047247,e-commerce,Online,0,2,0
G09316,2025-10-26 20:39,276748,groceries,Bekasi,0,1,0
G09317,2025-10-26 20:42,1169365,travel,,0,1,0
G09318,2025-10-26 20:49,979634,retail,Online,0,2,0
G09319,2025-10-26 20:56,319601,electronics,,0,2,0
G09320,2025-10-26 21:02,695082,groceries,Bekasi,0,1,0
G09321,2025-10-26 21:06,1145521,retail,Bandung,0,1,0
G09322,2025-10-26 21:09,1024064,e-commerce,Online,0,2,0
G09323,2025-10-26 21:18,923971,groceries,Bekasi,0,3,0
G09324,2025-10-26 21:24,810970,retail,Bekasi,0,3,0
G09325,2025-10-26 21:33,1082255,retail,,0,3,0
G09326,2025-10-26 21:42,1333551,travel,Online,0,2,0
G09327,2025-10-26 21:46,381667,e-commerce,,0,3,0
G09328,2025-10-26 21:49,693372,travel,Bekasi,0,2,0
G09329,2025-10-26 21:58,1295805,e-commerce,Bandung,0,2,0
G09330,2025-10-26 22:05,836378,groceries,Online,0,1,0
G09331,2025-10-26 22:09,badval_387764,retail,,0,2,0
G09332,2025-10-26 22:12,741543,e-commerce,,0,4,1
G09333,2025-10-26 22:16,1131930,retail,,0,2,0
G09334,2025-10-26 22:19,811913,retail,Bekasi,0,3,0
G09335,2025-10-26 22:25,1217472,groceries,,0,2,0
G09336,2025-10-26 22:29,304886,retail,Jakarta,0,1,0
G09337,2025-10-26 22:33,969357,travel,Online,0,3,0
G09338,2025-10-26 22:41,937225,retail,Online,0,3,0
G09339,2025-10-26 22:47,770262,retail,Jakarta,0,2,0
G09340,2025-10-26 22:50,726981,groceries,Bandung,0,1,0
G09341,2025-10-26 22:54,516231,retail,Bekasi,0,1,0
G09342,2025-10-26 22:56,365371,e-commerce,,0,6,1
G09343,2025-10-26 23:03,broken_597113,e-commerce,Bandung,0,3,0
G09344,2025-10-26 23:10,714943,retail,,0,1,0
G09345,2025-10-26 23:19,badval_1309937,retail,Bandung,0,2,0
G09346,2025-10-26 23:23,__1001303,travel,,0,3,0
G09347,2025-10-26 23:32,202375,electronics,,0,3,0
G09348,2025-10-26 23:41,229639,retail,Bandung,0,1,0
G09349,2025-10-26 23:49,875896,groceries,,0,3,0
G09350,2025-10-26 23:51,390823,e-commerce,Jakarta,0,4,1
G09351,2025-10-26 23:58,786060,e-commerce,Jakarta,0,2,0
G09352,2025-10-27 00:03,1442535,retail,Bekasi,0,1,0
G09353,2025-10-27 00:12,1298391,e-commerce,Bekasi,0,3,0
G09354,2025-10-27 00:20,754501,retail,Online,0,2,0
G09355,2025-10-27 00:24,467646,retail,Online,0,2,0
G09356,2025-10-27 00:29,163296,retail,Bekasi,0,2,0
G09357,2025-10-27 00:36,195438,groceries,Bandung,0,1,0
G09358,2025-10-27 00:43,964922,electronics,Bekasi,0,2,0
G09359,2025-10-27 00:47,601906,retail,Bandung,0,1,0
G09360,2025-10-27 00:54,345989,retail,Bekasi,0,1,0
G09361,2025-10-27 01:02,249110,groceries,Bandung,0,2,0
G09362,2025-10-27 01:06,781757,retail,Bekasi,0,1,0
G09363,2025-10-27 01:15,__939628,retail,Bandung,0,3,0
G09364,2025-10-27 01:20,193815,retail,Bandung,0,3,0
G09365,2025-10-27 01:25,715447,groceries,Bekasi,0,2,0
G09366,2025-10-27 01:31,747795,e-commerce,Bandung,0,2,0
G09367,2025-10-27 01:36,225811,retail,Online,0,1,0
G09368,2025-10-27 01:40,1330555,retail,Bekasi,0,1,0
G09369,2025-10-27 01:48,460472,groceries,Bekasi,0,3,0
G09370,2025-10-27 01:54,332772,retail,,0,2,0
G09371,2025-10-27 02:01,330685,e-commerce,Online,0,3,0
G09372,2025-10-27 02:10,822739,retail,Jakarta,0,1,0
G09373,2025-10-27 02:18,1106424,retail,Bandung,0,1,0
G09374,2025-10-27 02:26,492727,retail,Bekasi,0,2,0
G09375,2025-10-27 02:31,badval_1184069,groceries,Bekasi,0,3,0
G09376,2025-10-27 02:35,502391,retail,Bandung,0,2,0
G09377,2025-10-27 02:39,badval_402411,retail,Jakarta,0,3,0
G09378,2025-10-27 02:47,1018459,e-commerce,Online,0,1,0
G09379,2025-10-27 02:53,1194520,travel,,0,3,0
G09380,2025-10-27 02:56,1160174,retail,Online,0,2,0
G09381,2025-10-27 03:03,902596,retail,Bandung,0,1,0
G09382,2025-10-27 03:10,badval_1328935,groceries,Online,0,2,0
G09383,2025-10-27 03:17,1296218,electronics,Jakarta,0,3,0
G09384,2025-10-27 03:22,525632,groceries,Bandung,0,3,0
G09385,2025-10-27 03:26,996505,retail,Jakarta,0,1,0
G09386,2025-10-27 03:35,245547,e-commerce,Online,0,3,0
G09387,2025-10-27 03:43,257591,e-commerce,Bandung,0,1,0
G09388,2025-10-27 03:48,747080,e-commerce,,0,2,0
G09389,2025-10-27 03:51,1099878,retail,Bekasi,0,2,0
G09390,2025-10-27 03:52,641293,e-commerce,Online,0,5,1
G09391,2025-10-27 04:00,371868,retail,,0,2,0
G09392,2025-10-27 04:08,1148433,groceries,Bandung,0,1,0
G09393,2025-10-27 04:12,969388,e-commerce,Bandung,0,2,0
G09394,2025-10-27 04:19,1170696,e-commerce,,0,3,0
G09395,2025-10-27 04:22,976505,groceries,Jakarta,0,3,0
G09396,2025-10-27 04:25,1315883,e-commerce,Jakarta,0,1,0
G09397,2025-10-27 04:34,638928,retail,Bandung,0,2,0
G09398,2025-10-27 04:37,192071,e-commerce,Online,0,1,0
G09399,2025-10-27 04:45,958383,e-commerce,Jakarta,0,2,0
G09400,2025-10-27 04:49,1474347,e-commerce,Bekasi,0,2,0
G09401,2025-10-27 04:55,282732,retail,Bekasi,0,3,0
G09402,2025-10-27 04:58,1455201,retail,Bekasi,0,1,0
G09403,2025-10-27 05:06,1189557,retail,Bekasi,0,3,0
G09404,2025-10-27 05:10,197988,e-commerce,Jakarta,0,3,0
G09405,2025-10-27 05:18,882718,retail,Bandung,0,2,0
G09406,2025-10-27 05:27,572948,retail,Bandung,0,2,0
G09407,2025-10-27 05:34,1032695,groceries,,0,2,0
G09408,2025-10-27 05:40,1183482,retail,Online,0,1,0
G09409,2025-10-27 05:45,654680,groceries,Bandung,0,3,0
G09410,2025-10-27 05:52,795989,e-commerce,Online,0,2,0
G09411,2025-10-27 05:57,badval_203890,retail,Jakarta,0,1,0
G09412,2025-10-27 06:00,156266,electronics,Online,0,2,0
G09413,2025-10-27 06:08,1175138,e-commerce,,0,3,0
G09414,2025-10-27 06:15,628866,e-commerce,Online,0,3,0
G09415,2025-10-27 06:20,1335397,groceries,Bandung,0,1,0
G09416,2025-10-27 06:24,931567,groceries,Bekasi,0,3,0
G09417,2025-10-27 06:33,685226,e-commerce,Bandung,0,3,0
G09418,2025-10-27 06:41,1337433,retail,Bekasi,0,1,0
G09419,2025-10-27 06:49,err_227142,retail,Online,0,2,0
G09420,2025-10-27 06:53,1269489,retail,Online,0,3,0
G09421,2025-10-27 06:58,249954,e-commerce,,0,1,0
G09422,2025-10-27 06:59,err_590295,e-commerce,,0,5,1
G09423,2025-10-27 07:04,913545,electronics,Bandung,0,2,0
G09424,2025-10-27 07:07,781703,electronics,Bandung,0,1,0
G09425,2025-10-27 07:11,1034392,retail,Jakarta,0,1,0
G09426,2025-10-27 07:20,1227669,groceries,Online,0,2,0
G09427,2025-10-27 07:26,535025,retail,Jakarta,0,1,0
G09428,2025-10-27 07:33,285993,retail,Jakarta,0,1,0
G09429,2025-10-27 07:37,1455975,retail,Bandung,0,1,0
G09430,2025-10-27 07:46,849918,groceries,Bandung,0,1,0
G09431,2025-10-27 07:54,537405,e-commerce,Online,0,2,0
G09432,2025-10-27 07:58,err_1387384,retail,Online,0,1,0
G09433,2025-10-27 08:05,203531,electronics,Jakarta,0,2,0
G09434,2025-10-27 08:14,1282444,groceries,,0,3,0
G09435,2025-10-27 08:18,_--_175068,groceries,Bekasi,0,2,0
G09436,2025-10-27 08:25,1035073,retail,Bandung,0,3,0
G09437,2025-10-27 08:30,201268,groceries,Bandung,0,1,0
G09438,2025-10-27 08:36,351424,retail,Bandung,0,3,0
G09439,2025-10-27 08:45,590418,e-commerce,Online,0,1,0
G09440,2025-10-27 08:48,395809,retail,Bandung,0,1,0
G09441,2025-10-27 08:55,210303,retail,Online,0,3,0
G09442,2025-10-27 09:02,1066180,e-commerce,Online,0,2,0
G09443,2025-10-27 09:08,1177646,groceries,,0,3,0
G09444,2025-10-27 09:14,589516,retail,Bandung,0,3,0
G09445,2025-10-27 09:20,1092149,retail,Bandung,0,2,0
G09446,2025-10-27 09:27,594754,retail,,0,1,0
G09447,2025-10-27 09:35,440722,e-commerce,Online,0,2,0
G09448,2025-10-27 09:43,1294290,groceries,Bandung,0,2,0
G09449,2025-10-27 09:51,858985,retail,,0,2,0
G09450,2025-10-27 09:55,_--_177630,retail,Online,0,1,0
G09451,2025-10-27 10:03,1093916,retail,Bandung,0,3,0
G09452,2025-10-27 10:09,679899,retail,,0,2,0
G09453,2025-10-27 10:17,248690,retail,Bekasi,0,3,0
G09454,2025-10-27 10:22,471597,retail,Jakarta,0,2,0
G09455,2025-10-27 10:25,580703,e-commerce,Bandung,0,2,0
G09456,2025-10-27 10:29,186585,retail,Bandung,0,1,0
G09457,2025-10-27 10:38,1132955,retail,Online,0,3,0
G09458,2025-10-27 10:43,442373,retail,Bekasi,0,1,0
G09459,2025-10-27 10:50,361378,e-commerce,Jakarta,0,1,0
G09460,2025-10-27 10:59,398734,electronics,Bandung,0,3,0
G09461,2025-10-27 11:05,1114480,retail,Jakarta,0,2,0
G09462,2025-10-27 11:06,875772,e-commerce,Jakarta,0,4,1
G09463,2025-10-27 11:12,err_1247977,electronics,Bandung,0,1,0
G09464,2025-10-27 11:21,737508,electronics,Jakarta,0,1,0
G09465,2025-10-27 11:27,1071310,retail,Jakarta,0,2,0
G09466,2025-10-27 11:34,786794,groceries,Bandung,0,1,0
G09467,2025-10-27 11:37,_--_950372,groceries,Online,0,2,0
G09468,2025-10-27 11:45,1335180,groceries,Bandung,0,3,0
G09469,2025-10-27 11:48,978763,e-commerce,,0,2,0
G09470,2025-10-27 11:52,817478,retail,Jakarta,0,2,0
G09471,2025-10-27 11:55,1318498,e-commerce,Bandung,0,1,0
G09472,2025-10-27 12:03,_--_1012656,retail,Bekasi,0,2,0
G09473,2025-10-27 12:04,611313,e-commerce,Bandung,0,6,1
G09474,2025-10-27 12:12,1024102,groceries,Bekasi,0,2,0
G09475,2025-10-27 12:17,1077468,electronics,Jakarta,0,3,0
G09476,2025-10-27 12:22,847780,groceries,Online,0,3,0
G09477,2025-10-27 12:28,badval_1297385,travel,Jakarta,0,3,0
G09478,2025-10-27 12:36,561445,groceries,Bandung,0,2,0
G09479,2025-10-27 12:45,884763,groceries,,0,1,0
G09480,2025-10-27 12:49,1369264,retail,,0,1,0
G09481,2025-10-27 12:54,437016,retail,Bandung,0,3,0
G09482,2025-10-27 13:03,741536,groceries,Jakarta,0,2,0
G09483,2025-10-27 13:12,184797,retail,Bandung,0,3,0
G09484,2025-10-27 13:20,921022,travel,Bekasi,0,3,0
G09485,2025-10-27 13:25,618970,retail,Online,0,2,0
G09486,2025-10-27 13:29,_--_904844,groceries,Jakarta,0,1,0
G09487,2025-10-27 13:38,468895,retail,Bandung,0,3,0
G09488,2025-10-27 13:43,1267311,groceries,Online,0,1,0
G09489,2025-10-27 13:52,1479983,retail,Bekasi,0,2,0
G09490,2025-10-27 14:01,871738,e-commerce,Jakarta,0,1,0
G09491,2025-10-27 14:08,err_973810,retail,,0,1,0
G09492,2025-10-27 14:16,766818,groceries,Jakarta,0,2,0
G09493,2025-10-27 14:19,552816,e-commerce,Jakarta,0,2,0
G09494,2025-10-27 14:22,771082,electronics,Bekasi,0,2,0
G09495,2025-10-27 14:28,badval_816891,travel,Bandung,0,2,0
G09496,2025-10-27 14:31,1202930,retail,,0,2,0
G09497,2025-10-27 14:37,1082076,retail,Online,0,1,0
G09498,2025-10-27 14:45,595466,retail,Bekasi,0,1,0
G09499,2025-10-27 14:54,982844,travel,Bekasi,0,3,0
G09500,2025-10-27 14:58,1412049,travel,Jakarta,0,3,0
G09501,2025-10-27 15:01,713907,groceries,Online,0,2,0
G09502,2025-10-27 15:06,1292915,e-commerce,Online,0,1,0
G09503,2025-10-27 15:15,789439,groceries,Bandung,0,3,0
G09504,2025-10-27 15:20,336769,electronics,Jakarta,0,3,0
G09505,2025-10-27 15:28,395812,retail,Online,0,1,0
G09506,2025-10-27 15:32,578272,e-commerce,Online,0,1,0
G09507,2025-10-27 15:40,936002,groceries,Jakarta,0,1,0
G09508,2025-10-27 15:43,1372586,groceries,Bandung,0,3,0
G09509,2025-10-27 15:51,681113,groceries,Jakarta,0,3,0
G09510,2025-10-27 15:58,525801,groceries,Jakarta,0,2,0
G09511,2025-10-27 16:03,1033806,electronics,,0,1,0
G09512,2025-10-27 16:11,578838,retail,,0,2,0
G09513,2025-10-27 16:14,738308,retail,,0,1,0
G09514,2025-10-27 16:23,443565,groceries,Bandung,0,1,0
G09515,2025-10-27 16:32,547590,e-commerce,Bekasi,0,1,0
G09516,2025-10-27 16:38,223431,groceries,Jakarta,0,1,0
G09517,2025-10-27 16:46,917350,e-commerce,Bandung,0,1,0
G09518,2025-10-27 16:53,795915,groceries,Jakarta,0,3,0
G09519,2025-10-27 16:58,382141,e-commerce,Bandung,0,2,0
G09520,2025-10-27 17:02,1169051,e-commerce,Bekasi,0,2,0
G09521,2025-10-27 17:09,422438,travel,Bandung,0,2,0
G09522,2025-10-27 17:14,1040996,groceries,Online,0,3,0
G09523,2025-10-27 17:15,754769,e-commerce,Jakarta,0,7,1
G09524,2025-10-27 17:23,187293,groceries,Bandung,0,2,0
G09525,2025-10-27 17:29,316696,groceries,Online,0,3,0
G09526,2025-10-27 17:38,856566,retail,Bekasi,0,2,0
G09527,2025-10-27 17:45,392675,groceries,Jakarta,0,1,0
G09528,2025-10-27 17:51,595890,retail,Bandung,0,3,0
G09529,2025-10-27 18:00,875674,travel,Bekasi,0,3,0
G09530,2025-10-27 18:03,1016414,electronics,Jakarta,0,2,0
G09531,2025-10-27 18:06,1208833,groceries,Bandung,0,2,0
G09532,2025-10-27 18:10,696965,retail,Bandung,0,3,0
G09533,2025-10-27 18:13,_--_293067,retail,Jakarta,0,2,0
G09534,2025-10-27 18:16,1473715,travel,Bandung,0,2,0
G09535,2025-10-27 18:22,1199951,retail,Jakarta,0,3,0
G09536,2025-10-27 18:27,1268407,electronics,Bekasi,0,1,0
G09537,2025-10-27 18:35,1395827,retail,Jakarta,0,2,0
G09538,2025-10-27 18:38,1095500,groceries,Jakarta,0,3,0
G09539,2025-10-27 18:42,1491167,electronics,Online,0,1,0
G09540,2025-10-27 18:45,846150,groceries,Bandung,0,1,0
G09541,2025-10-27 18:50,906474,retail,Jakarta,0,2,0
G09542,2025-10-27 18:55,948002,travel,Bekasi,0,1,0
G09543,2025-10-27 19:00,836121,electronics,Bekasi,0,2,0
G09544,2025-10-27 19:06,746882,retail,Jakarta,0,1,0
G09545,2025-10-27 19:14,596434,groceries,Bekasi,0,2,0
G09546,2025-10-27 19:17,1222787,groceries,Bandung,0,2,0
G09547,2025-10-27 19:23,__593469,groceries,Jakarta,0,1,0
G09548,2025-10-27 19:31,1376116,retail,,0,2,0
G09549,2025-10-27 19:34,1162216,e-commerce,Online,0,1,0
G09550,2025-10-27 19:43,1498778,retail,Jakarta,0,1,0
G09551,2025-10-27 19:52,1021176,retail,Bandung,0,2,0
G09552,2025-10-27 19:59,958420,groceries,Bandung,0,1,0
G09553,2025-10-27 20:07,601883,retail,Online,0,3,0
G09554,2025-10-27 20:16,1070545,retail,Bekasi,0,1,0
G09555,2025-10-27 20:20,933628,travel,Bekasi,0,2,0
G09556,2025-10-27 20:22,371121,e-commerce,Online,0,4,1
G09557,2025-10-27 20:25,241175,groceries,Bekasi,0,2,0
G09558,2025-10-27 20:28,161438,travel,Bandung,0,1,0
G09559,2025-10-27 20:35,broken_461593,travel,Bandung,0,3,0
G09560,2025-10-27 20:38,1099369,e-commerce,Jakarta,0,1,0
G09561,2025-10-27 20:47,1390283,groceries,,0,2,0
G09562,2025-10-27 20:52,1410947,retail,,0,3,0
G09563,2025-10-27 20:55,859022,retail,,0,2,0
G09564,2025-10-27 21:04,1310493,retail,,0,3,0
G09565,2025-10-27 21:11,155628,retail,Online,0,1,0
G09566,2025-10-27 21:19,1336138,retail,Bandung,0,1,0
G09567,2025-10-27 21:27,1451115,e-commerce,Jakarta,0,3,0
G09568,2025-10-27 21:35,692870,electronics,Online,0,1,0
G09569,2025-10-27 21:38,211378,groceries,Bekasi,0,2,0
G09570,2025-10-27 21:46,1113294,e-commerce,,0,1,0
G09571,2025-10-27 21:53,168440,groceries,Bandung,0,2,0
G09572,2025-10-27 21:58,1011880,retail,Online,0,2,0
G09573,2025-10-27 22:01,583866,electronics,,0,3,0
G09574,2025-10-27 22:09,880261,retail,,0,2,0
G09575,2025-10-27 22:13,1391940,e-commerce,Bandung,0,3,0
G09576,2025-10-27 22:17,354686,retail,Bekasi,0,3,0
G09577,2025-10-27 22:20,195948,e-commerce,Online,0,3,0
G09578,2025-10-27 22:25,926846,e-commerce,Bandung,0,3,0
G09579,2025-10-27 22:30,1090096,retail,,0,2,0
